box_points,name,percentage_probability
,,
[331  -2 650 729],person,98.45304489
,,
[1585 1075 2131 1449],person,93.97768378
,,
[ 458  458  948 1224],person,88.4395659
,,
[1443  462 1910 1237],person,62.99452186
,,
box_points,name,percentage_probability
,,
[342   1 653 716],person,97.82087803
,,
[1583 1078 2136 1446],person,90.93317986
,,
[ 463  429  938 1203],person,90.31469822
,,
[1453  464 1900 1273],person,67.19536185
,,
box_points,name,percentage_probability
,,
[346   4 657 714],person,97.69344926
,,
[1583 1072 2141 1449],person,90.67339897
,,
[1436  475 1885 1219],person,69.27021742
,,
[ 482  429  939 1199],person,86.96804047
,,
box_points,name,percentage_probability
,,
[352   2 659 702],person,96.53246403
,,
[1580 1077 2138 1449],person,91.70704484
,,
[ 483  433  927 1204],person,84.36413407
,,
[1447  442 1883 1298],person,74.21684265
,,
box_points,name,percentage_probability
,,
[363  -1 659 703],person,97.50729799
,,
[1582 1078 2135 1446],person,91.29087925
,,
[ 469  436  942 1203],person,92.46811867
,,
[1439  441 1878 1253],person,74.26067591
,,
box_points,name,percentage_probability
,,
[372   5 665 680],person,96.27020955
,,
[1580 1072 2140 1447],person,90.89896679
,,
[ 466  435  940 1200],person,90.87283015
,,
[1443  438 1857 1277],person,77.76879072
,,
box_points,name,percentage_probability
,,
[378   3 665 656],person,95.49893141
,,
[1583 1078 2135 1445],person,92.81814694
,,
[ 461  438  940 1204],person,91.30986333
,,
[1447  418 1867 1186],person,66.00893736
,,
box_points,name,percentage_probability
,,
[387   1 670 648],person,96.80665731
,,
[1583 1080 2131 1447],person,91.49316549
,,
[ 461  436  938 1195],person,94.28794384
,,
[1437  405 1864 1308],person,67.63744354
,,
box_points,name,percentage_probability
,,
[389   2 672 639],person,95.8411634
,,
[1588 1082 2132 1450],person,94.3611145
,,
[ 469  437  938 1195],person,92.09475517
,,
[1442  405 1855 1235],person,72.1468091
,,
box_points,name,percentage_probability
,,
[390  -1 673 628],person,96.11282349
,,
[1585 1082 2130 1448],person,93.10649633
,,
[ 471  438  939 1195],person,91.21425748
,,
[1440  395 1849 1263],person,71.78492546
,,
box_points,name,percentage_probability
,,
[392  -4 671 627],person,97.26493359
,,
[1585 1085 2137 1450],person,94.97194886
,,
[ 467  437  940 1199],person,89.78946209
,,
[1431  391 1847 1318],person,78.88314724
,,
box_points,name,percentage_probability
,,
[389  -7 672 621],person,96.28638029
,,
[1582 1082 2137 1450],person,94.00305748
,,
[ 455  429  943 1194],person,94.24951673
,,
[1425  390 1850 1314],person,84.73037481
,,
box_points,name,percentage_probability
,,
[384  -9 670 618],person,96.82537317
,,
[1589 1079 2139 1450],person,91.27970934
,,
[ 458  428  937 1193],person,91.58189893
,,
[1420  389 1839 1334],person,78.66073251
,,
box_points,name,percentage_probability
,,
[382  -8 668 620],person,96.56800032
,,
[1586 1079 2135 1446],person,96.75164223
,,
[ 466  427  940 1190],person,88.41400743
,,
[1439  385 1833 1309],person,77.2834003
,,
box_points,name,percentage_probability
,,
[381  -7 670 618],person,95.85515857
,,
[1589 1079 2131 1446],person,96.76432014
,,
[ 468  432  940 1196],person,91.17897749
,,
[1429  381 1838 1257],person,83.86359215
,,
box_points,name,percentage_probability
,,
[379  -7 670 622],person,94.95660067
,,
[1587 1079 2130 1446],person,95.95816135
,,
[ 472  433  937 1196],person,91.32295847
,,
[1413  389 1844 1272],person,83.97001028
,,
box_points,name,percentage_probability
,,
[382  -1 672 615],person,95.70623636
,,
[1590 1077 2130 1447],person,96.35825753
,,
[ 467  439  939 1194],person,91.16860628
,,
[1419  382 1839 1255],person,77.62963772
,,
box_points,name,percentage_probability
,,
[386  -1 672 605],person,95.05623579
,,
[1589 1081 2131 1449],person,96.81066275
,,
[ 472  434  937 1197],person,91.15188122
,,
[1418  386 1841 1254],person,79.67594266
,,
box_points,name,percentage_probability
,,
[390  -1 675 598],person,94.0238893
,,
[1590 1080 2131 1448],person,95.4336524
,,
[ 464  429  941 1195],person,90.46078324
,,
[1408  389 1840 1262],person,82.75110722
,,
box_points,name,percentage_probability
,,
[391   0 672 593],person,93.9771533
,,
[1590 1083 2131 1447],person,95.76144814
,,
[ 466  433  940 1200],person,88.74053955
,,
[1415  392 1847 1252],person,77.98472643
,,
box_points,name,percentage_probability
,,
[406   0 674 588],person,94.55242157
,,
[1591 1079 2134 1446],person,95.34397125
,,
[ 472  435  938 1198],person,92.18211174
,,
[1414  400 1849 1235],person,81.62415028
,,
box_points,name,percentage_probability
,,
[416   2 676 576],person,90.85406065
,,
[1589 1079 2137 1447],person,96.61930799
,,
[ 473  435  937 1197],person,93.52235794
,,
[1418  405 1847 1252],person,82.96657205
,,
box_points,name,percentage_probability
,,
[423   0 680 562],person,94.38782334
,,
[1588 1081 2136 1448],person,95.71533203
,,
[ 474  442  937 1197],person,86.30530238
,,
[1416  402 1846 1266],person,81.00576401
,,
box_points,name,percentage_probability
,,
[427  -2 678 559],person,94.98487115
,,
[1589 1078 2136 1449],person,96.08142376
,,
[ 476  441  940 1200],person,86.79010868
,,
[1418  396 1844 1286],person,75.8587122
,,
box_points,name,percentage_probability
,,
[431  -2 680 554],person,97.11933136
,,
[1587 1077 2133 1449],person,96.12247944
,,
[ 463  434  940 1199],person,92.69566536
,,
[1408  387 1840 1298],person,65.07472992
,,
box_points,name,percentage_probability
,,
[436   0 679 551],person,95.82870007
,,
[1588 1077 2135 1447],person,96.59488201
,,
[1413  390 1835 1246],person,62.27701306
,,
[ 467  428  941 1202],person,95.77112198
,,
box_points,name,percentage_probability
,,
[447   0 683 554],person,98.42167497
,,
[1590 1084 2138 1451],person,96.99772
,,
[ 452  434  942 1200],person,95.52371502
,,
[1414  390 1839 1242],person,63.39886785
,,
box_points,name,percentage_probability
,,
[454   2 685 551],person,98.83056879
,,
[1590 1078 2134 1447],person,95.52999139
,,
[1422  415 1859 1175],person,62.31903434
,,
[ 464  433  939 1206],person,90.16931057
,,
box_points,name,percentage_probability
,,
[461   6 687 551],person,98.51727486
,,
[1583 1080 2136 1449],person,95.31677961
,,
[ 469  434  937 1199],person,92.44793057
,,
[1417  383 1863 1282],person,63.15431595
,,
box_points,name,percentage_probability
,,
[469   6 691 547],person,97.84357548
,,
[1590 1077 2140 1449],person,94.08998489
,,
[ 472  440  934 1197],person,91.54275656
,,
[1423  379 1873 1305],person,72.2001493
,,
box_points,name,percentage_probability
,,
[474   8 716 555],person,97.90143371
,,
[1594 1081 2136 1451],person,96.38274908
,,
[ 466  434  934 1192],person,94.20830607
,,
[1431  395 1888 1309],person,66.50305986
,,
box_points,name,percentage_probability
,,
[484   5 715 554],person,98.48952293
,,
[1595 1080 2137 1449],person,96.68545127
,,
[ 490  428  932 1195],person,88.20428848
,,
[1429  373 1898 1311],person,75.56880713
,,
box_points,name,percentage_probability
,,
[493   4 719 548],person,96.66708708
,,
[1592 1079 2134 1451],person,94.81630921
,,
[ 474  436  939 1200],person,89.58231211
,,
[1425  352 1913 1321],person,81.30369186
,,
box_points,name,percentage_probability
,,
[498   4 718 536],person,96.1823523
,,
[1593 1075 2135 1448],person,96.64535522
,,
[ 459  434  941 1198],person,91.6680336
,,
[1419  326 1922 1328],person,74.07859564
,,
box_points,name,percentage_probability
,,
[502   2 719 528],person,96.57269716
,,
[1594 1080 2133 1448],person,94.97081041
,,
[ 455  432  938 1200],person,93.69283915
,,
[1426  317 1928 1260],person,73.77389669
,,
box_points,name,percentage_probability
,,
[506   4 723 521],person,97.9203105
,,
[1592 1078 2133 1447],person,97.75198698
,,
[ 470  435  935 1200],person,88.55175376
,,
[1429  306 1942 1250],person,72.41292
,,
box_points,name,percentage_probability
,,
[510   4 720 518],person,98.49644899
,,
[1592 1080 2133 1448],person,97.36791849
,,
[ 469  439  934 1198],person,90.05478621
,,
[1436  295 1953 1217],person,75.11013746
,,
box_points,name,percentage_probability
,,
[517   3 724 505],person,98.59209061
,,
[1592 1080 2135 1450],person,96.50294781
,,
[ 476  441  939 1198],person,89.45547342
,,
[1437  281 1971 1231],person,75.53223372
,,
box_points,name,percentage_probability
,,
[520   3 731 495],person,97.69635201
,,
[1593 1080 2132 1448],person,97.4865675
,,
[ 487  435  930 1181],person,87.86474466
,,
[1431  229 1988 1224],person,77.34608054
,,
box_points,name,percentage_probability
,,
[524   3 738 491],person,97.07922935
,,
[1594 1078 2137 1448],person,96.9499588
,,
[1440  193 1997 1205],person,71.49040103
,,
[ 465  440  935 1203],person,92.06286669
,,
box_points,name,percentage_probability
,,
[529   0 742 489],person,96.62863016
,,
[1593 1083 2138 1449],person,95.94122767
,,
[1438  147 2015 1231],person,72.79120684
,,
[ 469  440  939 1190],person,91.79210067
,,
box_points,name,percentage_probability
,,
[531  -1 754 485],person,96.02025747
,,
[1589 1075 2136 1450],person,95.89858055
,,
[1434  128 2014 1248],person,76.60406828
,,
[ 470  440  936 1201],person,89.4587338
,,
box_points,name,percentage_probability
,,
[535  -1 759 487],person,96.55314684
,,
[1595 1079 2134 1453],person,96.43620253
,,
[1444  111 2027 1266],person,79.79396582
,,
[ 467  437  939 1201],person,93.05102825
,,
box_points,name,percentage_probability
,,
[534   2 765 485],person,96.58374786
,,
[1593 1081 2136 1454],person,94.8107481
,,
[1441  100 2016 1310],person,72.48321176
,,
[ 475  443  938 1198],person,91.91468358
,,
box_points,name,percentage_probability
,,
[534   2 765 485],person,96.33693099
,,
[1590 1083 2137 1453],person,93.89671087
,,
[ 475  443  934 1189],person,89.15396333
,,
[1494  149 2029 1330],person,72.84319401
,,
box_points,name,percentage_probability
,,
[534   2 768 486],person,96.11638188
,,
[1589 1077 2132 1449],person,93.65377426
,,
[ 475  437  940 1195],person,92.8095758
,,
[1515  129 2015 1300],person,70.17728686
,,
box_points,name,percentage_probability
,,
[537   5 770 483],person,96.0747242
,,
[1592 1077 2135 1450],person,95.20366192
,,
[1516   51 1991 1266],person,68.47844124
,,
[ 476  441  936 1198],person,89.42875862
,,
box_points,name,percentage_probability
,,
[535   4 771 485],person,95.92648149
,,
[1590 1078 2136 1450],person,95.12623549
,,
[1553   45 1987 1289],person,70.90271115
,,
[ 472  438  938 1197],person,92.3758328
,,
box_points,name,percentage_probability
,,
[534   3 769 485],person,96.17700577
,,
[1588 1081 2130 1452],person,94.59784031
,,
[1566   37 1982 1275],person,67.07965732
,,
[ 467  440  936 1197],person,93.0583179
,,
box_points,name,percentage_probability
,,
[535   2 767 484],person,95.69699764
,,
[1591 1083 2134 1453],person,96.17528915
,,
[1567    7 1985 1289],person,65.95591307
,,
[ 469  440  934 1198],person,95.2039361
,,
box_points,name,percentage_probability
,,
[533   4 762 484],person,96.78023458
,,
[1591 1083 2131 1450],person,95.79814672
,,
[1565    0 1991 1268],person,68.03395748
,,
[ 485  440  926 1181],person,92.93630123
,,
box_points,name,percentage_probability
,,
[538   2 757 484],person,96.2974906
,,
[1590 1081 2133 1451],person,95.35499215
,,
[1577    7 1992 1274],person,67.97328591
,,
[ 466  438  940 1201],person,94.04281378
,,
box_points,name,percentage_probability
,,
[539  -1 753 483],person,95.07989883
,,
[1590 1085 2137 1451],person,94.39803362
,,
[1572   -5 1995 1274],person,70.78844309
,,
[ 466  447  939 1200],person,94.15823817
,,
box_points,name,percentage_probability
,,
[540  -1 752 484],person,93.66502762
,,
[1590 1084 2131 1450],person,96.72529101
,,
[1584  -17 2009 1262],person,72.09749222
,,
[ 465  442  937 1198],person,94.23722029
,,
box_points,name,percentage_probability
,,
[542   0 748 481],person,94.4802165
,,
[1589 1084 2134 1450],person,96.28950357
,,
[1588  -27 2029 1252],person,75.10463595
,,
[ 471  442  938 1204],person,92.6715374
,,
box_points,name,percentage_probability
,,
[545   2 749 472],person,93.22822094
,,
[1591 1088 2135 1449],person,94.74642873
,,
[1599    0 2027 1257],person,76.52801871
,,
[ 471  442  937 1202],person,88.42107058
,,
box_points,name,percentage_probability
,,
[541   4 751 471],person,92.56600142
,,
[1589 1086 2136 1450],person,95.10576725
,,
[1614  -34 2057 1255],person,76.41710043
,,
[ 475  444  936 1197],person,89.42015171
,,
box_points,name,percentage_probability
,,
[543   3 751 466],person,86.91123724
,,
[1589 1086 2137 1452],person,96.42664194
,,
[1613   -1 2065 1265],person,76.51491165
,,
[ 481  449  935 1193],person,89.28766251
,,
box_points,name,percentage_probability
,,
[540   2 749 453],person,82.68523216
,,
[1588 1085 2140 1451],person,97.61390686
,,
[1614   -6 2076 1240],person,78.6839962
,,
[ 472  443  936 1200],person,88.91207576
,,
box_points,name,percentage_probability
,,
[539   2 749 447],person,91.05103612
,,
[1588 1090 2138 1454],person,96.92870378
,,
[1625    4 2093 1248],person,81.30666018
,,
[ 481  444  935 1199],person,88.46848011
,,
box_points,name,percentage_probability
,,
[538   2 756 454],person,86.63229942
,,
[1590 1084 2132 1450],person,96.49738669
,,
[1642  -55 2112 1212],person,84.38497782
,,
[ 464  444  934 1202],person,93.50261688
,,
box_points,name,percentage_probability
,,
[540   3 759 457],person,83.73554349
,,
[1592 1084 2136 1450],person,98.43189716
,,
[1633    2 2106 1205],person,84.30197239
,,
[ 472  443  936 1198],person,89.84849453
,,
box_points,name,percentage_probability
,,
[537   4 758 460],person,89.34605718
,,
[1591 1080 2134 1448],person,98.02285433
,,
[1635  -76 2115 1212],person,86.18227243
,,
[ 466  439  938 1193],person,93.95214319
,,
box_points,name,percentage_probability
,,
[536   2 761 458],person,89.13223743
,,
[1589 1079 2136 1450],person,98.70007038
,,
[1643  -57 2120 1166],person,86.81617975
,,
[ 461  436  938 1195],person,95.08570433
,,
box_points,name,percentage_probability
,,
[539   0 763 459],person,90.06827474
,,
[1592 1081 2136 1449],person,98.37799668
,,
[1647  -44 2121 1152],person,83.73715878
,,
[ 470  439  941 1197],person,91.26960039
,,
box_points,name,percentage_probability
,,
[531   8 766 456],person,93.64737868
,,
[1590 1084 2135 1451],person,98.368752
,,
[1644  -44 2128 1132],person,79.88997102
,,
[ 477  439  942 1200],person,92.93555617
,,
box_points,name,percentage_probability
,,
[537   3 764 455],person,94.24722195
,,
[1590 1083 2127 1450],person,97.51713276
,,
[1633   17 2117 1175],person,78.07688713
,,
[ 478  436  938 1201],person,91.0700202
,,
box_points,name,percentage_probability
,,
[542   0 763 452],person,95.81008554
,,
[1587 1076 2125 1448],person,97.92281389
,,
[1626  -74 2133 1194],person,83.32054615
,,
[ 477  434  941 1194],person,90.45133591
,,
box_points,name,percentage_probability
,,
[541   4 763 446],person,96.40065432
,,
[1587 1081 2131 1450],person,98.39686155
,,
[1623  -75 2138 1170],person,83.64424706
,,
[ 468  434  940 1197],person,90.28565884
,,
box_points,name,percentage_probability
,,
[541   4 769 449],person,95.29470205
,,
[1584 1079 2136 1450],person,97.64239192
,,
[1615  -68 2141 1204],person,78.77703905
,,
[ 459  432  940 1197],person,94.40718889
,,
box_points,name,percentage_probability
,,
[542   4 770 447],person,96.16410732
,,
[1588 1081 2129 1450],person,97.96395898
,,
[1620  -74 2154 1197],person,78.30581069
,,
[ 458  436  940 1203],person,94.99784708
,,
box_points,name,percentage_probability
,,
[545   2 770 445],person,95.50631642
,,
[1586 1080 2134 1450],person,97.73011208
,,
[1613  -76 2160 1169],person,70.293051
,,
[ 470  438  939 1198],person,89.75749016
,,
box_points,name,percentage_probability
,,
[543   2 772 446],person,95.28939128
,,
[1586 1082 2135 1453],person,98.5698998
,,
[1622  -82 2169 1190],person,72.09897041
,,
[ 458  437  941 1196],person,95.19250393
,,
box_points,name,percentage_probability
,,
[545   2 771 443],person,94.82868314
,,
[1585 1079 2134 1450],person,97.24777937
,,
[1617  -83 2178 1240],person,78.27666998
,,
[ 465  433  942 1193],person,95.73274851
,,
box_points,name,percentage_probability
,,
[546   2 773 443],person,95.45701742
,,
[1587 1088 2134 1447],person,97.34251499
,,
[1637  -84 2176 1167],person,81.77304268
,,
[ 478  440  938 1199],person,92.07746983
,,
box_points,name,percentage_probability
,,
[542   3 768 442],person,94.94365454
,,
[1587 1089 2135 1445],person,96.94617987
,,
[1650   16 2184 1164],person,82.37893581
,,
[ 476  441  938 1199],person,91.74803495
,,
box_points,name,percentage_probability
,,
[543   4 769 441],person,95.19953728
,,
[1588 1090 2131 1445],person,97.53684998
,,
[1659  -74 2187 1124],person,83.53265524
,,
[ 486  444  938 1198],person,91.81119204
,,
box_points,name,percentage_probability
,,
[539   4 770 441],person,95.69625854
,,
[1588 1091 2127 1446],person,97.07401991
,,
[1698   26 2193 1142],person,85.64614058
,,
[ 465  435  941 1192],person,93.38764548
,,
box_points,name,percentage_probability
,,
[537   4 771 439],person,96.89363837
,,
[1582 1097 2125 1447],person,96.11693621
,,
[1723   13 2188 1123],person,85.07087231
,,
[ 474  440  941 1201],person,93.23240519
,,
box_points,name,percentage_probability
,,
[547   1 773 441],person,94.50421333
,,
[1582 1098 2122 1447],person,96.72086239
,,
[1731   -2 2192 1102],person,88.29752207
,,
[ 467  440  938 1203],person,93.69992018
,,
box_points,name,percentage_probability
,,
[548   1 773 438],person,96.06900215
,,
[1580 1097 2123 1444],person,97.48381376
,,
[1744    5 2191 1087],person,86.99967861
,,
[ 462  437  937 1193],person,92.99777746
,,
box_points,name,percentage_probability
,,
[554   0 772 440],person,97.05672264
,,
[1580 1100 2118 1440],person,96.56003714
,,
[1753    0 2189 1060],person,86.24040484
,,
[ 462  438  942 1192],person,92.57249832
,,
box_points,name,percentage_probability
,,
[555   1 772 438],person,97.55471945
,,
[1570 1104 2122 1443],person,97.26651907
,,
[1760    6 2187 1054],person,82.92914629
,,
[ 469  439  940 1200],person,90.13090134
,,
box_points,name,percentage_probability
,,
[561   1 770 439],person,97.59532213
,,
[1553 1104 2123 1444],person,96.67918682
,,
[1747  -13 2187 1063],person,79.97381091
,,
[ 472  439  940 1194],person,92.95350909
,,
box_points,name,percentage_probability
,,
[567   0 772 437],person,96.27162814
,,
[1537 1106 2121 1447],person,97.95735478
,,
[1757   -1 2190 1044],person,81.35755658
,,
[ 468  440  937 1195],person,95.94661593
,,
box_points,name,percentage_probability
,,
[577   0 769 434],person,95.98149061
,,
[1527 1109 2118 1445],person,97.7533102
,,
[1747  -14 2197 1065],person,77.37241983
,,
[ 464  443  940 1199],person,94.01557446
,,
box_points,name,percentage_probability
,,
[577   1 767 436],person,96.17643356
,,
[1522 1111 2122 1440],person,97.99681902
,,
[1752    9 2200 1051],person,75.81920028
,,
[ 475  441  935 1195],person,89.84069824
,,
box_points,name,percentage_probability
,,
[585   1 763 432],person,95.88598013
,,
[1515 1112 2132 1446],person,98.71054888
,,
[1754    1 2211 1047],person,73.72503281
,,
[ 465  440  936 1196],person,95.22292614
,,
box_points,name,percentage_probability
,,
[593   1 754 429],person,90.07203579
,,
[1505 1110 2151 1453],person,97.06678391
,,
[1759    0 2219 1034],person,80.27017117
,,
[ 474  443  934 1196],person,94.90799904
,,
box_points,name,percentage_probability
,,
[588   3 752 431],person,87.62657642
,,
[1493 1112 2150 1454],person,96.87039852
,,
[1761   11 2240 1022],person,77.12790966
,,
[ 465  440  936 1194],person,95.43423653
,,
box_points,name,percentage_probability
,,
[585   2 758 434],person,89.97834325
,,
[1765    0 2247 1018],person,80.59856296
,,
[ 467  439  935 1198],person,94.7891891
,,
[1464 1070 2142 1396],person,94.06406879
,,
box_points,name,percentage_probability
,,
[580   2 752 435],person,87.00128794
,,
[1773   -3 2246 1004],person,83.97498727
,,
[ 468  449  937 1197],person,90.4099226
,,
[1460 1076 2153 1398],person,94.10344362
,,
box_points,name,percentage_probability
,,
[577   2 759 443],person,88.13664913
,,
[1477 1128 2154 1448],person,93.82320046
,,
[1785   -2 2279  997],person,84.66054201
,,
[ 479  448  936 1199],person,88.90852928
,,
box_points,name,percentage_probability
,,
[570   1 759 440],person,88.37547302
,,
[1785    7 2300 1015],person,89.3584013
,,
[ 465  442  941 1191],person,93.65240335
,,
[1460 1088 2176 1396],person,91.90205932
,,
box_points,name,percentage_probability
,,
[565   0 754 438],person,89.60212469
,,
[1796    4 2318 1003],person,81.22090101
,,
[ 476  449  937 1198],person,90.07381201
,,
[1464 1090 2185 1387],person,90.40694237
,,
box_points,name,percentage_probability
,,
[562   4 747 438],person,90.19372463
,,
[1733 1147 2191 1442],person,78.23810577
,,
[1824    0 2335  988],person,84.42857265
,,
[ 485  447  936 1198],person,89.5653367
,,
[1464 1092 2192 1392],person,89.7597611
,,
box_points,name,percentage_probability
,,
[547   1 750 441],person,93.54372025
,,
[1801 1150 2210 1446],person,92.80121922
,,
[1510 1168 2070 1453],person,53.96291018
,,
[1832  -15 2347 1012],person,71.84531689
,,
[ 473  445  935 1197],person,93.50829124
,,
[1541 1094 2202 1387],person,78.99159193
,,
box_points,name,percentage_probability
,,
[542   0 752 438],person,92.06169844
,,
[1687 1171 2191 1448],person,52.26820111
,,
[1858   -8 2370  998],person,75.65242052
,,
[ 466  441  939 1200],person,94.27551031
,,
[1476 1104 2194 1393],person,87.80857325
,,
box_points,name,percentage_probability
,,
[539   0 749 438],person,94.09953952
,,
[1853 1157 2227 1456],person,91.25928283
,,
[1907    3 2370  998],person,74.007833
,,
[ 461  441  937 1198],person,93.79019737
,,
[1618 1104 2223 1392],person,61.20662689
,,
box_points,name,percentage_probability
,,
[531   2 752 439],person,94.07063723
,,
[1869 1163 2244 1457],person,90.28092027
,,
[1943    0 2384  988],person,72.73263931
,,
[ 469  443  935 1194],person,93.35029125
,,
[1570 1112 2235 1390],person,70.92499733
,,
box_points,name,percentage_probability
,,
[525   2 747 436],person,94.16569471
,,
[1532 1224 1972 1450],person,53.1745553
,,
[1915 1167 2272 1458],person,86.73413992
,,
[1972   -3 2389  988],person,72.91998267
,,
[ 472  446  936 1197],person,90.71487188
,,
[1528 1115 2261 1393],person,73.07527065
,,
box_points,name,percentage_probability
,,
[521   4 741 435],person,95.80113888
,,
[1559 1210 1998 1439],person,53.40413451
,,
[1935 1161 2305 1462],person,91.45784378
,,
[1990    0 2399  983],person,77.18174458
,,
[ 457  439  935 1197],person,96.51942253
,,
[1574 1116 2225 1393],person,55.37218451
,,
box_points,name,percentage_probability
,,
[523   4 741 434],person,94.75358725
,,
[1962 1149 2340 1457],person,92.2930479
,,
[2008    3 2414  946],person,73.42283726
,,
[ 463  436  936 1195],person,93.05438995
,,
[1719 1108 2331 1402],person,58.14121962
,,
box_points,name,percentage_probability
,,
[521   4 734 437],person,96.48003578
,,
[2006 1138 2387 1453],person,70.41556835
,,
[2023   -1 2440  845],person,73.71763587
,,
[ 460  441  941 1195],person,96.37703896
,,
[1568 1099 2327 1397],person,73.08937907
,,
box_points,name,percentage_probability
,,
[518   4 727 437],person,95.41325569
,,
[2023 1116 2449 1444],person,85.8745873
,,
[2021    8 2446  862],person,75.11952519
,,
[ 476  444  939 1194],person,93.46864223
,,
[1696 1093 2360 1404],person,59.7548604
,,
box_points,name,percentage_probability
,,
[519   1 726 436],person,95.14155388
,,
[2047 1095 2497 1453],person,79.9357295
,,
[2018   57 2478  876],person,71.36327028
,,
[ 475  446  937 1196],person,93.18383932
,,
[1596 1067 2451 1394],person,71.89166546
,,
box_points,name,percentage_probability
,,
[517   1 719 440],person,95.10925412
,,
[1625 1167 2184 1439],person,53.48815918
,,
[2062 1074 2552 1445],person,83.00073147
,,
[2023   36 2482  888],person,71.91890478
,,
[ 501  447  932 1189],person,88.30975294
,,
[1599 1053 2481 1397],person,73.5296607
,,
box_points,name,percentage_probability
,,
[518   2 716 439],person,97.01730013
,,
[2064 1061 2564 1448],person,73.71103764
,,
[2048    6 2494  786],person,76.48742795
,,
[ 499  443  933 1189],person,91.16146564
,,
[1622 1039 2537 1395],person,84.32319164
,,
box_points,name,percentage_probability
,,
[517   2 707 436],person,97.336936
,,
[2051   -1 2499  771],person,78.26782465
,,
[ 478  449  935 1197],person,92.54794717
,,
[1671 1005 2528 1401],person,77.43697166
,,
[2089  980 2543 1396],person,61.00027561
,,
box_points,name,percentage_probability
,,
[525   2 705 436],person,95.38593292
,,
[2178 1013 2557 1451],person,82.04920292
,,
[2061   -7 2507  782],person,79.04759645
,,
[ 472  447  940 1197],person,93.2025373
,,
[1631 1022 2446 1405],person,64.31273818
,,
box_points,name,percentage_probability
,,
[528   4 699 436],person,93.78695488
,,
[2070   13 2500  800],person,81.99988604
,,
[ 472  448  938 1192],person,91.34383202
,,
[1675  976 2527 1399],person,78.94585133
,,
box_points,name,percentage_probability
,,
[520   0 698 435],person,95.71235776
,,
[2088   -2 2506  773],person,76.89920068
,,
[ 468  445  938 1199],person,94.62478161
,,
[2182  921 2533 1408],person,59.12419558
,,
box_points,name,percentage_probability
,,
[522   1 698 435],person,92.48124361
,,
[2297  964 2564 1432],person,53.96137238
,,
[2101   -4 2502  776],person,80.75794578
,,
[ 491  445  932 1179],person,88.95830512
,,
box_points,name,percentage_probability
,,
[518   1 703 438],person,93.52464676
,,
[2105  -16 2511  786],person,84.40562487
,,
[ 468  447  936 1188],person,95.12348175
,,
box_points,name,percentage_probability
,,
[518   3 700 438],person,90.58452845
,,
[2121   -4 2508  770],person,82.60325193
,,
[ 492  446  935 1181],person,91.45040512
,,
box_points,name,percentage_probability
,,
[520   2 697 438],person,93.60975027
,,
[2117  -21 2514  773],person,84.01048183
,,
[ 495  445  933 1183],person,89.3045783
,,
box_points,name,percentage_probability
,,
[521   1 697 437],person,95.40556073
,,
[2114  -22 2518  770],person,83.90445113
,,
[ 495  445  931 1178],person,90.69056511
,,
box_points,name,percentage_probability
,,
[516   1 700 437],person,93.14975739
,,
[2127   -9 2507  779],person,78.92385721
,,
[ 494  445  927 1184],person,90.88558555
,,
box_points,name,percentage_probability
,,
[515   1 700 436],person,94.21520829
,,
[2132   -4 2515  766],person,78.85224819
,,
[ 492  446  926 1187],person,88.05555105
,,
box_points,name,percentage_probability
,,
[517   0 702 433],person,95.76474428
,,
[2138   -6 2526  769],person,74.51593876
,,
[ 499  446  928 1189],person,90.72045088
,,
box_points,name,percentage_probability
,,
[517   0 708 433],person,96.88661695
,,
[2122  -24 2516  748],person,72.54661918
,,
[ 501  445  931 1184],person,89.32068348
,,
box_points,name,percentage_probability
,,
[521   0 708 430],person,96.23103142
,,
[2140  -14 2529  773],person,61.54046655
,,
[ 510  445  928 1172],person,88.27465177
,,
box_points,name,percentage_probability
,,
[529   1 713 430],person,94.96322274
,,
[2142   -9 2539  779],person,73.24430943
,,
[ 508  446  934 1171],person,92.44228601
,,
box_points,name,percentage_probability
,,
[529   4 720 425],person,93.32213998
,,
[2130   -8 2537  752],person,66.08566046
,,
[ 508  446  932 1163],person,94.658494
,,
box_points,name,percentage_probability
,,
[528   4 723 421],person,90.76438546
,,
[2123   -5 2535  744],person,74.59253073
,,
[ 499  446  934 1187],person,93.25669408
,,
box_points,name,percentage_probability
,,
[528   3 727 418],person,96.57950401
,,
[2114    1 2537  751],person,71.98377848
,,
[ 495  449  939 1199],person,93.52947474
,,
box_points,name,percentage_probability
,,
[527   5 730 416],person,95.78073025
,,
[2136   17 2543  742],person,68.96835566
,,
[ 501  447  934 1187],person,92.57438183
,,
box_points,name,percentage_probability
,,
[530   3 726 413],person,96.35898471
,,
[2113   16 2530  769],person,75.18599033
,,
[ 502  445  933 1182],person,92.55537987
,,
box_points,name,percentage_probability
,,
[529   3 728 411],person,96.6330409
,,
[2121   47 2531  763],person,51.16827488
,,
[ 493  447  933 1188],person,92.46250987
,,
box_points,name,percentage_probability
,,
[533   3 725 415],person,95.78168988
,,
[2141  105 2545  760],person,72.18862176
,,
[ 500  447  935 1182],person,90.9751296
,,
box_points,name,percentage_probability
,,
[535   5 724 416],person,94.66985464
,,
[2156  101 2549  760],person,70.28819919
,,
[ 497  450  934 1179],person,90.61510563
,,
box_points,name,percentage_probability
,,
[532   3 716 411],person,94.48507428
,,
[2173   72 2529  725],person,61.86884046
,,
